url_id,title,llm_category,embedding_category,confidence,correct
3883,Submit a Crossword,otros,sociedad,0.841611389446752,False
3881,The Mini Crossword,otros,sociedad,0.8396382981403365,False
3878,"25 Movies, Many Stars, 0 Hits: Hollywood Falls to New Lows",sociedad,sociedad,0.8534621981641339,True
3877,Far Right’s Fixation on Jan. 6 Pipe Bomb Suspect Reaches F.B.I.’s Top Ranks4 min read,politica,politica,0.8197718203892809,True
3876,Review. The best books of the week,otros,sociedad,0.8578256995009192,False
3875,Businesses advised to set clear policies covering which tools can be used and how,finanzas,geopolitica,0.83198914207853,False
3874,US private equity group walks away due to regulatory uncertainty and negative commentary from newspaper,finanzas,finanzas,0.8486650304042684,True
3873,Head of US division will take over from February after current boss retires,finanzas,finanzas,0.8356512435415371,True
3846,El sueldo medio toca máximos desde 2006 (2.385 euros) pero el 10% de asalariados no llega a 1.070 euros,economia,economia,0.8799616832415849,True
3844,Un rival de Telefónica en Colombia pide vetar la venta a Millicom,finanzas,finanzas,0.8570271348923144,True
3843,Primer proyecto de carbono azul en España para capturar CO,tecnologia,tecnologia,0.8753584209363954,True
3840,"Clara Ranz estalla ante los rumores sobre Reguilón y Marta Díaz: ""No os han contado bien la historia""",sociedad,sociedad,0.8403887641923811,True
3839,La india Zoho establece en Valencia su 'hub' para el sur de Europa,finanzas,geopolitica,0.8340100851496858,False
3838,"Rioja Nature Pharma, complementos alimenticios a demanda del cliente",finanzas,tecnologia,0.8686328064431084,False
3837,EEUU anuncia nuevos acuerdos comerciales en un intento de reducir los costes para los consumidores,economia,finanzas,0.887169750848032,False
3836,Pollen Street Capital compra Hipoges a KKR,finanzas,finanzas,0.8643383042282803,True
3834,Digi España crece un 19% y confirma que trabaja en su salida a Bolsa,finanzas,finanzas,0.8854675094825005,True
3831,Los accionistas de Duro Felguera aprueban el plan de reestructuración,finanzas,finanzas,0.8629447519501309,True
3830,"Juan Santamaría: ""ACS transita para convertirse en una empresa tecnológica""",finanzas,finanzas,0.8728977224112523,True
3753,"Church told me I was possessed by demons aged 12 - BennConor Benn tells BBC Sport about growing up in an ""extreme"" Christian school, being told he was ""demon-possessed"" and how he had to rebuild a relationship with his father Nigel.4 hrs agoBoxing",deportes,deportes,0.8194375500257467,True
3752,Patriots win to equal best run since Brady yearsThe New England Patriots win an eighth successive game for the first time since 2019 as they extend their overall lead in the AFC East standings.5 hrs agoAmerican Football,deportes,tecnologia,0.8139875617736355,False
3750,"Pope makes warm-up ton but Root and Brook miss outOllie Pope makes a century as the majority of England’s top order spend valuable time in the middle in their Ashes warm-up game, though Joe Root and Harry Brook miss out.2 hrs agoEngland",deportes,deportes,0.8077362308333008,True
3749,"'Saka cements place alongside Kane as Tuchel's trusted lieutenants'England head coach Thomas Tuchel still has selection questions to answer, but Bukayo Saka shows he is a World Cup starter, says chief football writer Phil McNulty.12 hrs agoEngland Men",deportes,geopolitica,0.7964005301490227,False
3748,'Maybe I got in Ronaldo's head' - managers react to Portugal star's redPortugal captain Cristiano Ronaldo was sent off in his side's defeat against the Republic of Ireland but was it deserved? 12 hrs agoIrish Football,deportes,deportes,0.8408091806318857,True
3747,Ex-world champion Parker fails drugs test for cocaineFormer heavyweight world champion Joseph Parker tests positive for cocaine before last month's fight with Fabio Wardley.33 mins agoBoxing,deportes,deportes,0.8027662988517017,True
3746,2Fly-tippers bury field in 'shocking' mountain of waste,otros,tecnologia,0.8069854914752221,False
3745,9Reeves backs off from proposals to raise income tax rates in Budget,politica,economia,0.8598060022951908,False
3744,India state offers menstrual leave to all working womenWomen aged 18–52 in government and private jobs can take one menstrual leave day per month.5 hrs agoAsia,politica,economia,0.8238459720464713,False
3743,"Oklahoma spares death row inmate hours before planned executionOklahoma Governor Kevin Stitt granted clemency to Tremane Wood, who was convicted for his role in the death of migrant farmworker Ronnie Wipf in 2002. 2 hrs agoUS & Canada",politica,politica,0.8052369505555761,True
3742,"Bad Bunny wins five Latin Grammys ahead of Super BowlThe Puerto Rican star wins album of the year, as Karol G and Gloria Estefan also celebrate big wins.2 hrs agoCulture",sociedad,sociedad,0.8312593146478533,True
3741,Explosive device damages restaurant near Las Vegas StripNo one was injured in the blast but police are looking for two suspects who they say placed the explosive.11 hrs agoUS & Canada,otros,geopolitica,0.830011414314956,False
3740,"Freed British-Egyptian activist not allowed to fly to UK, family saysMr Abdel Fattah was Egypt's best known political prisoner until seven weeks ago, when he was released from jail. 14 mins agoWorld",geopolitica,geopolitica,0.7925909564769206,True
3739,Puffins return to the Isle of Muck for first time in yearsPuffins have been seen on the Isle of Muck off Antrim for the first time in at least 25 years12 hrs agoNorthern Ireland,otros,sociedad,0.8099703504114342,False
3733,'I could hardly walk' - the issue that affects one in five mumsTwo mothers who experienced pelvic girdle pain say being aware of the risk will help people seek treatment.10 hrs agoHealth,sociedad,tecnologia,0.8488738996204256,False
3732,Weekly quiz: Who did Alan Carr give his Celebrity Traitors prize to?How much attention did you pay to what happened in the world over the past seven days?17 hrs agoUK,otros,sociedad,0.8446386227149842,False
3731,What do we know about the Epstein files?The clamour is growing for the Trump administration to put documents related to the Epstein investigations before the public.42 mins agoUS & Canada,politica,finanzas,0.8389563082976301,False
3730,"TikTok award winner Max: 'It takes me hours to make the content you scroll on the toilet'Max Klymenko won creator of the year while Bemi Orojuogun, better known as bus aunty, won video of the year.11 hrs agoCulture",sociedad,sociedad,0.835777259400655,True
3729,Will AI mean better adverts or 'creepy slop'?Advertisers are using AI to personalise adverts but not everyone agrees that's a good idea. 12 hrs ago,tecnologia,tecnologia,0.8241985860661569,True
3727,Israel confirms identity of hostage body returned by Hamas as Meny GodardGodard was 73 when he was killed during Hamas's raid on kibbutz Be'eri on 7 October 2023.9 hrs agoMiddle East,geopolitica,geopolitica,0.8220724875746981,True
3726,"US calls for international action to cut weapons supply to Sudan paramilitaries""They're committing acts of sexual violence and atrocities,"" says the US secretary of state, ""and it needs to end immediately"".6 hrs agoWorld",geopolitica,geopolitica,0.8594019982724388,True
3725,Modi's alliance heads for decisive win in key Indian state election,politica,politica,0.8286510099448899,True
3724,Dozens of Australian and NZ schools shut over asbestos risk in children's sand,otros,tecnologia,0.8284178658993291,False
3723,"Man who grabbed Ariana Grande in Singapore charged in courtJohnson Wen rushed at the actress in Singapore, during the Asia-Pacific premiere of Wicked: For Good.5 hrs agoAsia",otros,sociedad,0.8103710561137512,False
3721,"Swiss hope to slash crippling Trump tariffs after golden charm offensiveSwiss ministers have had ""very positive"" talks in Washington, but a private business visit to the Oval Office may have made all the difference.2 hrs agoWorld",geopolitica,finanzas,0.861631787143492,False
3720,Germany agrees new military service plan to boost troop numbersThe new military service plan will mandate all 18-year-old men to fill out a questionnaire on their suitability to serve. 14 hrs agoEurope,politica,tecnologia,0.8317380877129179,False
3719,US justice department sues California over new voting maps favouring DemocratsThe new maps in California favour Democrats and cancel out gains made by Republicans after they redistricted in Texas.10 hrs agoUS & Canada,politica,politica,0.8342533315349101,True
3718,"Canadian boycott of US travel shows no sign of slowing October marked the 10th month of decreased Canadian travel to the US, with many staying away over political and trade tensions. 11 hrs agoUS & Canada",geopolitica,geopolitica,0.8170963679739816,True
3717,BBC apologises to Trump over Panorama edit but refuses to pay compensationLawyers for the US president have threatened to sue the corporation for $1bn (£759m).2 hrs agoCulture,politica,finanzas,0.85184105149616,False
3716,"Russian drone slams into block of flats in deadly wave of strikes across KyivSix people are killed in Kyiv, and Ukraine targets one of Russia's biggest oil ports on the Black Sea coast.35 mins agoEurope",geopolitica,geopolitica,0.8342201110228133,True
3714,Serial: The Retrievals Season 2An investigation into C-sections.,otros,sociedad,0.8634013294714161,False
3696,5 Minutes to Make You Love Music,sociedad,sociedad,0.8496751952570668,True
3692,100 Best Movies of the 21st Century,sociedad,sociedad,0.8608965304284393,True
3660,"Modern LoveAudioOn Our Third Date, I Asked for a Joint Bank Account46 min listen",sociedad,sociedad,0.8555228832450159,True
3659,Cannonball with Wesley MorrisAudioWho Sang It Best? Our Favorite Cover Songs of All Time43 min listen,sociedad,sociedad,0.8182920283606225,True
3658,Reporter ReadsAudioWhat Does ‘6-7’ Mean? Maybe Tweens Don’t Want You to Know.12 min listen,sociedad,sociedad,0.8282696593283712,True
3657,The DailyAudioOzempic for All?24 min listen,finanzas,sociedad,0.8638003499295775,False
3656,"20 Wines for the Thanksgiving TableThese bottles, from $16 to $40, will pair easily with whatever is on the menu.7 min read",sociedad,finanzas,0.8210790146167125,False
3655,"Young, Cool and Directing a New Generation of StarsCharli XCX and Billie Eilish are among those who trust Aidan Zamiri with their images.8 min read",sociedad,sociedad,0.8527558552972951,True
3654,"Where You Can Spend Less Than $1,000 on RentThere are pockets of affordability among the largest U.S. metro areas.2 min read",economia,finanzas,0.8411375226519522,False
3652,Molly Matalon for The New York TimesWhat Works for the Cold and Flu?8 min read,tecnologia,tecnologia,0.8621427018539869,True
3651,"Illustration by Nicolás Ortega; Photographs by Getty ImagesI’m Middle-Aged, and I Talk to Myself All Day3 min read",sociedad,sociedad,0.8653812661687699,True
3650,Joyce Lee for The New York TimesCan You Get Rid of Cold Sores for Good?4 min read,tecnologia,sociedad,0.8602246109929146,False
3649,Joyce Lee for The New York TimesIs Lip Balm Making My Chapped Lips Worse?3 min read,tecnologia,sociedad,0.8517487507836166,False
3648,Heami Lee for The New York TimesThis Little-Known Diet Can Actually Lower Your Cholesterol4 min read,tecnologia,sociedad,0.8477249688904526,False
3646,The Top 4 Players in the N.B.A. Are Simply on Another Level Right Now,deportes,sociedad,0.8468152095296764,False
3645,He Ran a Sub-2 Hour Marathon. What’s Next?,deportes,tecnologia,0.8355227248199628,False
3644,An N.F.L. Star’s Son Had Trouble Speaking. A Rival’s Fan Stepped Up.,sociedad,sociedad,0.828694359801039,True
3643,Why Are Soccer Players Wearing ‘Mind-Altering’ Shoes?,deportes,sociedad,0.8146959195357969,False
3642,N.H.L. Stars Play With Missing Teeth. Why Don’t They Fix Them?,deportes,sociedad,0.8230928068875496,False
3641,‘It Felt Like I Was Dying’: The Brutal Reality of ‘Cutting’ in Boxing,deportes,sociedad,0.8270493450882579,False
3639,"A Man Took a Bus for a Joyride. Turns Out, He’s Not a Bad Driver.2 min read",otros,tecnologia,0.8100664751528373,False
3638,Canadian Travel to the U.S. Declines for 10th Straight Month2 min read,economia,economia,0.8589497587285145,True
3637,"Jim Avila, Former ABC News Correspondent, Dies at 703 min read",otros,sociedad,0.8210027118859977,False
3636,"Fetterman, Senator Who Survived Stroke, Hospitalized After Fall2 min read",politica,politica,0.8238017798688018,True
3635,Blue Origin Lands Booster After Rocket Launch and Matches SpaceX’s Feat4 min read,tecnologia,tecnologia,0.8303716877608571,True
3634,"After 3 Whale Deaths Off British Columbia, Researchers Fear a Pattern3 min read",sociedad,tecnologia,0.8336334757814382,False
3633,New York Lacked an Affordable Housing Portal. So These Teenagers Made One.,sociedad,sociedad,0.8273135879005362,True
3632,"Shohei Ohtani Wins National League M.V.P., Putting Him in Rare M.L.B. Company",deportes,deportes,0.8352443522457565,True
3631,An Escape From India’s Air Pollution for Those Who Can Afford It,sociedad,tecnologia,0.8277839654648503,False
3630,Modi’s Coalition Leads Indian State Election Scrutinized Over Voter Rolls,politica,politica,0.8245973702884759,True
3629,The Penny Dies at 2323 min read,economia,sociedad,0.8457281427467944,False
3628,"Under Fire for Tucker Carlson Remarks, Think Tank Chief Pleads Ignorance8 min read",politica,finanzas,0.8380452666503075,False
3627,Russian Humanoid Robot Falls on Its Face in Hyped Debut2 min read,tecnologia,sociedad,0.8375289068499159,False
3626,Japan’s Leader Started a Meeting at 3 A.M. Then Came the Backlash.4 min read,politica,geopolitica,0.8408723384608647,False
3625,Brooklyn Investor Who Stole Homes Faces Years Behind Bars4 min read,finanzas,finanzas,0.8389366799020059,True
3611,Movie Review‘Nouvelle Vague’: Richard Linklater’s Ode to ‘Breathless’5 min read,sociedad,sociedad,0.8181370065133244,True
3610,"The Dogs of 8,000 B.C. Were Amazingly Diverse4 min read",tecnologia,tecnologia,0.8585890497505352,True
3609,These Tiramisù Are the Best Make-Ahead Thanksgiving Desserts2 min read,otros,sociedad,0.8503738487749768,False
3608,Modern Love: The Sexting Seniors of Assisted Living6 min read,sociedad,sociedad,0.8695814984088914,True
3607,"Where Does One Go on a First Date With the Mayor?Matched by a college friend, Melissa Blaustein, who is now a member of Sausalito’s City Council, quickly connected with David Saxe, a real estate investor.7 min readRadostina Boseva",sociedad,sociedad,0.8290747073792495,True
3606,"The Great ReadAt 97, the Bard of Albany Still Spins Tales of Gangsters and PoliticiansWilliam Kennedy raised money for the food pantry at his old church by reading from “Legs,” the novel that began his celebrated Albany cycle half a century ago.6 min readPatrick Dodson for The New York Times",sociedad,sociedad,0.8021145911631233,True
3605,A.I. Cheating Rattles Top Universities in South Korea,tecnologia,tecnologia,0.8374641331058399,True
3604,Anthropic Says Chinese Hackers Used Its A.I. in Online Attack,tecnologia,geopolitica,0.8295832176532693,False
3603,"Hurricane Melissa Leaves Behind a Staggering Homelessness TollTwo weeks after the storm wrecked western Jamaica, officials are grappling with the challenge of trying to find housing for thousands of families.5 min readErin Schaff/The New York TimesErin Schaff/The New York TimesErin Schaff/The New York TimesErin Schaff/The New York TimesErin Schaff/The New York TimesErin Schaff/The New York Times",sociedad,sociedad,0.8259835701737275,True
3602,"In Matt Gaetz Scandal, Circumstances Left a Teen Vulnerable to ExploitationA 17-year-old with a homeless parent wanted to buy braces and ended up having sex for money. She wants the public to understand how she was victimized.6 min readHaiyun Jiang for The New York Times",politica,sociedad,0.830743811318517,False
3601,"While Asian Immigrants Work, Burglars Target Their HomesSome law enforcement officials think that organized crime rings from South America, particularly Colombia, are responsible for the crime sprees across the U.S.6 min readCeleste Noche for The New York Times",geopolitica,sociedad,0.8358377684552969,False
3600,"‘No Closure, No Transparency’: Harassment Victims Seek ResolutionFewer women in South Korea are reporting workplace harassment, but those who do say their claims are often not taken seriously or handled sensitively.5 min readJun Michael Park for The New York Times",sociedad,geopolitica,0.8138948610946206,False
3599,"IdeasThe Next Privacy Battleground Is Inside Your BrainAs neural technology and A.I. race ahead, do we need new rights to protect our most intimate data — our minds?",tecnologia,tecnologia,0.8859252841976484,True
3598,"The Shutdown Is Over. For Many SNAP Recipients, the Scars Remain.Some recipients have seen their benefits return but are worried they could still be taken away. Others wonder whether the funding could be stopped again.4 min readHannah Yoon for The New York Times",politica,economia,0.8196388919731491,False
3597,U.S. Strike Kills 4 on Boat Trump Says Was Smuggling Drugs,politica,geopolitica,0.8442023370494702,False
3596,Family of Fisherman Killed in U.S. Military Strike Says It Wants Justice,geopolitica,geopolitica,0.8338713118321597,True
3595,Memo Blessing Boat Strikes Is Said to Rely on Trump’s Claims About Cartels,politica,geopolitica,0.8362536072579452,False
3594,Kenya’s Key Export Used to Be Coffee. Now It’s Cheap Labor.,economia,economia,0.8391986417481048,True
3593,"Abdi Latif DahirSaudi Arabia is a major destination. But hundreds of workers, mostly women, have died there in recent years. Mr. Ruto keeps pushing to send more. Our investigation found that his government is enmeshed in the staffing industry.",geopolitica,geopolitica,0.8237115440833067,True
3592,What ‘The American Revolution’ Says About Our Cultural Battles,sociedad,sociedad,0.8100647887925478,True
3590,Conservative Media Picks an Epstein Story Line and Sticks to It4 min read,politica,sociedad,0.8335626006415486,False
3589,The Two Prominent Britons Who Come Up in the Epstein Emails,politica,sociedad,0.8184778507771524,False
3588,"Republicans Tried to Squelch the Epstein Furor. Instead, They Fed It.",politica,politica,0.8265345967141867,True
3587,Read the Emails,politica,politica,0.8524620246754191,True
3585,Trump Mentioned in Emails,politica,geopolitica,0.8429196660541303,False
3584,"A Dead Glacier Is a Loss. A Dying One Is a Threat.Melting ice from the Himalayas is creating thousands of unstable lakes, a growing threat to towns and cities below.",tecnologia,tecnologia,0.7980165835821912,True
3583,"Corruption Inquiry Shakes Zelensky’s Inner Circle, and His ImageThe revelations are a remarkable reversal for President Volodymyr Zelensky, who once presented himself as a leader who would clean up Ukraine’s politics.6 min readTetiana Dzhafarova/Agence France-Presse — Getty Images",politica,geopolitica,0.8223485306557416,False
3582,Zelensky Ousted a Heavyweight Mayor. Was It a Power Grab?,politica,geopolitica,0.8222941688542665,False
3581,Ukraine Gamifies the War,geopolitica,geopolitica,0.8562621185821773,True
3580,Sanctions on Russia,geopolitica,geopolitica,0.8716148101922294,True
3579,Escaping Ukraine’s Front Lines,geopolitica,geopolitica,0.8426477826154815,True
3578,"The HeadlinesAudioA New Experiment in Voting, the World’s Most Polluted Air, Your Friday News Quiz, and More16 min listen",otros,tecnologia,0.862548320006214,False
3577,"Assault Case Against a Democratic House Member Can Proceed, Judge Rules5 min read",politica,politica,0.8546121701364423,True
3576,"BBC Apologizes to Trump, but Refuses to Pay Compensation3 min read",politica,economia,0.8531753835377747,False
3575,U.S. Seeks Man Who Appeared at Alina Habba’s Office With Baseball Bat2 min read,politica,sociedad,0.8155534901267572,False
3574,Justice Dept. Struggled to Find Lawyers to Handle Maurene Comey Suit4 min read,politica,politica,0.8400638001081898,True
3573,Kennedy Walks a Tightrope on Trump Deal for Obesity Drugs,politica,geopolitica,0.8428644693957661,False
3572,Trump Administration Prepares Tariff Exemptions in Bid to Lower Food Prices4 min read,politica,economia,0.8619043716399054,False
3571,America First? Some Trump Supporters Worry That’s No Longer the Case.,politica,geopolitica,0.8383194738514652,False
3462,Europe Express. EU invests more in ‘traditional’ weapons development than drones and AI,politica,finanzas,0.8341011934753211,False
3461,Deputy first minister Kate Forbes says extra cost of ‘kilts’ issuance worth it to build credibility with investors,politica,finanzas,0.8483923920688459,False
3460,Review. Harlem reshuffle: Studio Museum’s new building reflects Black artists’ hard-won stature,sociedad,sociedad,0.8249406819095351,True
3459,On a slow train across Mongolia,otros,geopolitica,0.8106293371418034,False
3458,"The author of the prizewinning ‘Flesh’ on his ‘white space’ narrative, his outsider perspective — and the importance of taking risks",sociedad,sociedad,0.8263206282467271,True
3456,HTSI. Joy Crookes and Imran Perretta: the best of British-Bangladeshi,sociedad,sociedad,0.8317064890613202,True
3455,opinion content. FT Magazine. Should we just give up now it’s winter?,sociedad,sociedad,0.8643659777632267,True
3454,Unhedged Podcast. Is the K-shaped economy real?,economia,economia,0.8387693524321772,True
3453,FT News Briefing. British chemicals empire Ineos feels the squeeze,economia,finanzas,0.8631143744294509,False
3452,"The Economics Show. The limits of monetary policy, with Agustín Carstens",economia,economia,0.8563663431175841,True
3451,Germany finalises plans for military service and larger army,politica,geopolitica,0.8518537987018242,False
3450,opinion content. Free Lunch. How Norway jeopardised its integrity overnight,politica,sociedad,0.8565179347075855,False
3449,Watches & Jewellery. Ukrainian jewellers forge network to guard heritage and nurture future,sociedad,sociedad,0.8275548552271458,True
3448,Gas deflates momentum of European heat pump rollout,economia,finanzas,0.8282126517477852,False
3447,Siemens Energy lifts profit outlook on data centre and gas turbine demand,economia,finanzas,0.8374515863971325,False
3446,opinion content. Markets Insight. It is time for a rethink on board tenure,finanzas,finanzas,0.8765907791285344,True
3445,"‘Sacred union’ of countries required to reach net zero does not exist, says Patrick Pouyanné at COP30 climate summit",tecnologia,geopolitica,0.8298797253530872,False
3444,Andrew Rennie says shift in direction comes as ‘people’s diets are slightly changing’,sociedad,tecnologia,0.8335847020160975,False
3442,Declining human population and climate change have led to record number of human deaths from attacks this year,tecnologia,geopolitica,0.8278039758919606,False
3440,Sports merchandising firm is looking to jump into prediction markets in the midst of a global expansion,finanzas,finanzas,0.849957414831109,True
3439,Extreme candidates seek out moderate voters in wealthy South American country,politica,sociedad,0.8423085044048269,False
3438,Richemont chair was part of Swiss business delegation to Washington that helped break deadlock,politica,geopolitica,0.8193957828635191,False
3437,Asset manager is revamping flagship quant hedge fund to add stockpicking,finanzas,finanzas,0.8431071244379692,True
3436,Forestry industry aims to divert 10% of wood normally sent south of the border to new markets such as the UK,economia,finanzas,0.8357599427851083,False
3435,"Israel has tried to nurture and arm rivals to Hamas in a combustible, decades-old strategy",geopolitica,geopolitica,0.8419220696387368,True
3434,Analysts link removal of top commanders to change in People’s Liberation Army operations near Taiwan,geopolitica,geopolitica,0.8368295168318899,True
3433,Four killed and dozens injured as 19 missiles and hundreds of drones target capital city,geopolitica,geopolitica,0.8326232662097228,True
3432,"The Big Read. The law firm, the hedge fund and the fights behind a £36bn lawsuit",politica,finanzas,0.8476902349736513,False
3431,"Lawyers in class action case at London’s High Court are seeking up to £36bn in damages for 620,000 alleged victims",politica,finanzas,0.8188742403313336,False
3430,China investment falls by most since the pandemic,economia,finanzas,0.8511784631998984,False
3429,China’s secretive gold purchases help fuel record rally,finanzas,finanzas,0.8326887597831445,True
3428,Dramatic U-turn ahead of Budget had sparked sell-off in gilts and pound,finanzas,finanzas,0.8535298077580808,True
3427,The administration sees these digital assets as a tool in the fight against de-dollarisation,politica,geopolitica,0.8444434859673984,False
3426,US stocks steady after global tech rout,finanzas,finanzas,0.8579812494697543,True
3425,Downing Street’s bizarre war on itself is a symptom of a government whose ideas dissolve on contact with reality,politica,geopolitica,0.8206679925497095,False
3424,opinion content. Unhedged. The bond market crashes the AI party,finanzas,finanzas,0.8726650166386665,True
3423,Small group of lenders avoided losses on car parts supplier’s collapse by refusing credit or cutting exposure,finanzas,finanzas,0.8201158719979595,True
3422,Larry Ellison’s software company falls more than rivals over its borrowing and reliance on OpenAI contracts,finanzas,finanzas,0.8313401709255505,True
3421,"A disconnected class is taking shape, but is absent from the headline statistics",politica,sociedad,0.8410418786452297,False
3420,Starmer and Reeves drop proposal to increase income tax rates in the Budget,politica,economia,0.8570638519095455,False
3339,La Eurocámara respalda simplificar las normas sociales y ambientales para las empresas,politica,geopolitica,0.8579127773898362,False
3338,Siemens Gamesa pierde 1.711 millones y reafirma que en 2026 alcanzará el 'break-even',finanzas,finanzas,0.8700977815355246,True
3337,El aval del abogado general de la UE a la ley de amnistía da aire al Gobierno,politica,geopolitica,0.8671182018661732,False
3336,El McLaren de carretera más rápido y avanzado jamás fabricado,otros,tecnologia,0.8629431209148162,False
3335,Juan Flames cumple un año al frente de BME con rebaja de tarifas y el Ibex en récord,finanzas,finanzas,0.8739753185998749,True
3334,"IAG se desploma en Bolsa pese a elevar un 15% su beneficio y prometer ""fuertes retornos""",finanzas,finanzas,0.8952683309610252,True
3333,Blackstone ficha al banquero estrella de Morgan Stanley durante décadas Franck Petitgas,finanzas,finanzas,0.8613730322100439,True
3332,Qué hacer en Telefónica tras su desplome,finanzas,sociedad,0.8754274556072461,False
3331,"IAG anuncia un dividendo a cuenta de 220 millones y prepara una ""retribución adicional""",finanzas,finanzas,0.8819508353663199,True
3330,Telefónica: seis factores clave para el accionista,finanzas,finanzas,0.8768656850117835,True
3329,El Gobierno y EM&E inyectan 22 millones en los chips de Ideaded,politica,finanzas,0.8686216465426706,False
3328,El Atlético de Madrid capitaliza su transformación con Apollo,finanzas,deportes,0.871206580785391,False
3327,Nueve de cada diez analistas prevén ya un alza del PIB cercana al 3% en 2025,economia,economia,0.9072153150733928,True
3325,"Euríbor hoy: continúan las subidas, el Euríbor cierra la semana en máximos del semestre",finanzas,finanzas,0.8820607175039674,True
3322,La UCO se persona en varias sedes de Acciona por una pieza separada del 'caso Koldo',politica,sociedad,0.8425983056563644,False
3321,"Kyndryl: ""Somos los responsables de que las empresas duerman bien""",tecnologia,finanzas,0.8791634789237706,False
3320,Los solteros ganan peso en el inmobiliario: ya representan el 32% de la demanda,finanzas,finanzas,0.878360405357002,True
3319,"Crecen el empleo y la inversión, a costa de la productividad",economia,economia,0.9009978164116516,True
3318,"Así ha transformado la NFL el Bernabéu con dos millones de euros: gradas, vestuarios, salas de prensa, tienda",deportes,sociedad,0.8715051356069097,False
3315,El Corte Inglés completa su reforma en Plaça Catalunya de Barcelona,otros,sociedad,0.8576621588991095,False
3313,"""La inversión de los Miami Dolphins en España es enorme""",finanzas,finanzas,0.873096532486981,True
3312,"Albert Soriano (Sesame): ""Tenemos ofertas de compra de cientos de millones""",finanzas,finanzas,0.8852201044063731,True
3310,"Merlin aumenta un 6,4% su beneficio operativo y logra ocupaciones máximas en oficinas",finanzas,finanzas,0.87379709496701,True
3309,"Cristóbal Valdés (Deoleo): ""Va a ser un año muy bueno con mejoras en ventas y resultado""",finanzas,deportes,0.8704705785652785,False
3305,¿Sudará Sabadell por la venta de TSB?,finanzas,finanzas,0.8522259119944644,True
3304,De la detección a la prevención: el modelo xMDR de Cipher impulsa la evolución de Nalanda – Once For All,tecnologia,tecnologia,0.8742727406464267,True
3303,Portobello logra 300 millones al primer cierre de su 'Fondo V',finanzas,finanzas,0.8658047981552974,True
3302,"TCI amenaza a Aena con ""acciones legales"" si no lucha para subir las tasas",finanzas,finanzas,0.8629578778589755,True
3301,El juez procesa a Íñigo Errejón por presuntas agresiones sexuales a Elisa Mouliaá,politica,sociedad,0.830270099741788,False
3300,CATL insiste en que España permita 2.000 trabajadores chinos en su planta de baterías,economia,geopolitica,0.8552608301353388,False
3299,"Este fin de semana, sólo con Expansión: Manual de Pensiones y Planes Privados 2025",otros,politica,0.8953676702558779,False
3297,España se libra de pagar 16.000 millones de euros a los herederos del Sultán de Joló,politica,deportes,0.8426646789871974,False
3296,"Así será Valgrande, el barrio del norte de Madrid con 8.600 pisos",sociedad,sociedad,0.8378916548851681,True
3295,Revolut planea competir en banca privada en España,finanzas,finanzas,0.8957226787195884,True
3293,"Qué es Apollo, dueño del Atlético: un fondo pegado a una aseguradora",finanzas,finanzas,0.8551835868649558,True
3292,La emoción también viaja por la red,otros,sociedad,0.8798818248473776,False
3291,Cinco valores para apostar por la soberanía europea,finanzas,geopolitica,0.8766288152039206,False
3289,El gran inversor bajista Michael Burry cierra su hedge fund y advierte de las altas valoraciones,finanzas,finanzas,0.8786442840530995,True
3287,ACS se alía con BlackRock en el negocio de centros de datos,finanzas,finanzas,0.8772885692771459,True
3286,Luz verde preliminar al megaproyecto de 10.000 millones de Microsoft en Aragón,tecnologia,tecnologia,0.869484637131366,True
3285,Estos son los futuros líderes de las finanzas,finanzas,finanzas,0.8820894838515282,True
3284,Telefónica se convierte en la antítesis del Ibex,finanzas,finanzas,0.8852709282168385,True
3282,"La Primera de Expansión sobre Telefónica, Repsol, Goldman Sachs, Boeing, Milei y Soros.",finanzas,finanzas,0.9173461785898309,True
3281,Goldman Sachs desafía la historia y predice otra 'década prodigiosa' en Bolsa,finanzas,finanzas,0.8814806952886736,True
3280,Cinco empresas para ganar en Bolsa con el Black Friday,finanzas,finanzas,0.8942306305320002,True
3279,"El Ibex sube un 2,6% en la semana pese a las presiones bajistas del día.",finanzas,economia,0.8953804439335682,False
3278,"El jefe de JPMorgan cobra como los de UBS, Santander y BBVA juntos",finanzas,finanzas,0.8617588419178408,True
3277,Quién es el valor rezagado de Europa que encandila a las firmas para subir un 50%,finanzas,finanzas,0.8845248162379504,True
3276,Banca March sube el precio de la mejor hipoteca a tipo fijo,finanzas,finanzas,0.8709535952000187,True
3275,Audax reduce a la mitad su beneficio hasta septiembre,finanzas,economia,0.869424319694641,False
3274,"Finaccess Value, la agencia con visión internacional y talento español",finanzas,finanzas,0.8530994184608223,True
3273,La fabada que nos salvó la vida cumple 75 años,sociedad,sociedad,0.8665155458965432,True
3272,El bitcoin se desinfla por debajo de los 100.000 dólares,finanzas,finanzas,0.8647808973028137,True
3271,"La inflación se sitúa en octubre en el 3,1% por la subida de la electricidad",economia,economia,0.8753197024539141,True
3270,Telefónica presentará siete ERE dentro de su plan de ahorro de costes,finanzas,finanzas,0.8742983903919457,True
3269,Siga el minuto a minuto de la Bolsa,finanzas,finanzas,0.909244097471964,True
2860,Dual-island nation has supported American operation against alleged drug traffickers in contrast to neighbours in region,geopolitica,geopolitica,0.848701950362483,True
